id,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
LElWV2QtC5fwpqpIdAFEmaLX3Aw1,0.11050930619239807,0.04100857675075531,347.1407046949769,416.6208287608681,635.4696394342473,0.015659488266728624,-475.9847106933594,24.321195602416992,2.176717758178711,8.098954200744629,0.16664965450763702,7.313074588775635,1.4673421382904053,-0.7500740885734558,-4.289426326751709,-2.737173080444336,-0.9395545125007629,-1.6302489042282104,1.7203110456466675,-3.442662239074707,-2.9713590145111084,-1.1518040895462036,-0.9375687837600708,-1.3275423049926758,-2.6271157264709473,-2.784907102584839
XWseLAgCciNYqDmCI43OF2hZ56x2,0.4194331169128418,0.06652385741472244,2130.4131018687117,1858.9047589618929,4222.237626601454,0.1499429211391967,-327.9538879394531,77.44096374511719,-22.68302345275879,19.827728271484375,-11.295087814331055,15.332748413085938,-29.38699722290039,-1.0598011016845703,-5.184545040130615,-3.5146491527557373,4.862663269042969,-22.181991577148438,-8.815614700317383,-8.628788948059082,-3.6467931270599365,-6.17312479019165,-5.862700939178467,-8.868260383605957,-3.9589626789093018,-4.689360618591309
SOYq0vyRpWUxeRZyAeobsEfuXy83,0.4600437879562378,0.066127710044384,2822.8035228778276,2418.533578666051,5354.4073589777545,0.1717481020480226,-330.1405944824219,43.860050201416016,-17.338972091674805,-2.781280994415283,-8.733427047729492,3.036865234375,-11.965147018432617,-10.404879570007324,-7.2555766105651855,4.344504356384277,-8.99832534790039,-9.566058158874512,-12.275147438049316,-9.777717590332031,-13.255352020263672,-4.173948287963867,-11.207911491394043,-11.118361473083496,-1.2008204460144043,-4.186189651489258
H9aG9NV6Wae3ATv7xapsyAYdIJy2,0.40763959288597107,0.01719656027853489,2249.928255052968,1941.68619449922,4140.414800876524,0.25171791634908536,-522.8814086914062,35.116416931152344,-10.815610885620117,5.8586530685424805,-14.485563278198242,-1.884631633758545,-5.316549777984619,0.6369714736938477,-10.798254013061523,-1.1917568445205688,-1.2268747091293335,-3.787843704223633,2.4193320274353027,-6.742581367492676,-3.235008478164673,-4.073965072631836,-3.313897132873535,-4.899416923522949,-1.6042006015777588,-3.9559669494628906
0bcMNFt3dlPlUPTyCO8DVAlbTUC3,0.44677042961120605,0.0553252138197422,2465.3405172202356,1820.6883033892777,4471.80487450133,0.26429521276595747,-349.67767333984375,63.91299057006836,-36.663578033447266,15.008734703063965,-37.13151168823242,0.17408917844295502,-19.491518020629883,-8.946989059448242,-5.246842861175537,-14.979266166687012,-2.085466146469116,-23.644222259521484,-4.768347263336182,2.225080728530884,-7.795494556427002,-9.915570259094238,-3.9690322875976562,-2.5416476726531982,-10.665297508239746,-2.9087324142456055
aJd51HXh44cpgSDg2EtCRINtiKD2,0.2928178906440735,0.05058556795120239,1557.930552720413,1314.406829051182,2935.2137411794356,0.12094299035138249,-393.0013732910156,64.8019027709961,-15.712929725646973,20.035818099975586,-13.495589256286621,0.4278252124786377,-19.598825454711914,-14.441776275634766,-18.87921714782715,-5.303373336791992,-4.011233806610107,-21.69974136352539,-3.3940811157226562,-1.5223522186279297,-2.042224407196045,-6.656308650970459,-4.3565263748168945,-7.501171112060547,-1.206857442855835,0.3298403024673462
3qA9Ym3caTbMsegKE0yUvLdapHi1,0.3334619104862213,0.005759797990322113,2059.1172186230974,2017.722135032605,3878.8540506681516,0.2557702011414254,-546.0828857421875,21.235244750976562,-1.635121464729309,1.0778169631958008,-6.487819194793701,-3.3124172687530518,-3.7945611476898193,-2.5321567058563232,-0.6320573687553406,-0.33280879259109497,-0.10633547604084015,-1.634426236152649,-2.462702989578247,-3.858336925506592,-3.512216329574585,-2.4062907695770264,-1.183018684387207,-1.8196269273757935,-1.3319237232208252,-1.2997037172317505
Kj5Pw7GpqlhOhtfYKysgdFZcijG3,0.5137637257575989,0.011837727390229702,2253.550353889164,1935.9504195765733,4144.7109375,0.28568359375,-559.2340087890625,29.876150131225586,-12.860899925231934,3.1367549896240234,-8.553532600402832,-4.459282398223877,-4.787734508514404,-1.052782654762268,-1.3167117834091187,-4.026794910430908,-0.9776522517204285,-6.621718883514404,-2.263247489929199,-1.8550010919570923,-2.5270986557006836,-0.343438059091568,-2.643002510070801,-2.111783266067505,-1.9233907461166382,-2.17244553565979
oabgqJNwZpUwhlXxXG67cTLlLv42,0.29982224106788635,0.01350462343543768,1492.0692894756953,1319.4723978131758,2913.7025154677012,0.10588329750419463,-496.25787353515625,57.491268157958984,-7.8086042404174805,6.292659282684326,-10.13223648071289,10.333189010620117,-23.017322540283203,-7.3447346687316895,-5.123724937438965,-9.040227890014648,-9.3461332321167,-10.509788513183594,2.4994513988494873,-10.007607460021973,-6.608433723449707,-3.8429107666015625,-10.189592361450195,-8.417896270751953,-2.620181083679199,-8.594900131225586
yT2MdQkNRvMvI418P1AQ2SystgE3,0.39275625348091125,0.04735059291124344,1903.4531425386017,1590.0888832582966,3574.6815389639196,0.15920895356861198,-412.2663879394531,63.04640197753906,-13.548154830932617,12.154390335083008,-18.373939514160156,6.546826362609863,-22.031679153442383,-9.139167785644531,-5.019671440124512,-3.4322316646575928,-5.767066478729248,-9.652647972106934,0.9288095235824585,-1.9352836608886719,0.8095972537994385,-5.782971382141113,0.16694800555706024,-4.188565254211426,-4.444562911987305,-5.7927937507629395
AwfC9BfTQ1WYby8bEH1rzosHHN42,0.3934122323989868,0.026668336242437363,2687.296346233307,2008.3638552056545,4801.984345957249,0.26187666995817843,-431.9691162109375,40.9664421081543,-22.66088104248047,17.492717742919922,-21.33989906311035,9.968472480773926,-2.3507986068725586,-20.385387420654297,-16.10646629333496,3.6218831539154053,0.4267887473106384,-4.686814785003662,2.9919381141662598,-3.78017258644104,4.352036952972412,3.163254737854004,-1.4142056703567505,-4.544833183288574,-2.823507308959961,-2.8633902072906494
IYNMqzUgqfdUnKv5uRtM4BOnOBq2,0.4577527642250061,0.028756529092788696,1464.3597271497981,1413.255657940371,2567.33203125,0.101109375,-465.59075927734375,57.43408203125,5.605563163757324,10.555458068847656,-3.776589870452881,12.245325088500977,1.8793843984603882,-0.16139252483844757,-7.163203239440918,-8.158413887023926,-3.797527313232422,-1.5891764163970947,-1.621523141860962,-7.802253723144531,-2.9261341094970703,-4.978460311889648,-5.010139465332031,-6.028697967529297,-5.8685526847839355,-9.594512939453125
OPgL5r9gSiOhpOtFGVK8e0kN4o73,0.35508057475090027,0.03610718995332718,1797.7422391602556,1959.3653434517764,3206.4285278320312,0.1027492947048611,-393.162109375,97.58467864990234,-24.390533447265625,-26.58685302734375,-24.155723571777344,-6.550978660583496,-4.278985500335693,-14.429109573364258,1.1650793552398682,2.2865824699401855,-5.121265411376953,-0.8400154709815979,-6.8419108390808105,0.6691502332687378,8.329080581665039,-1.6359336376190186,-10.563956260681152,-8.83100700378418,-6.153653621673584,-3.218055486679077
sCIEJBR6IqPCVT23smYLECEv9qE3,0.6684601306915283,0.0513014942407608,4266.451741745589,3044.027041583478,8135.007648798772,0.34057193822254334,-165.26101684570312,31.322372436523438,-6.071052074432373,3.5291144847869873,-2.311434745788574,3.111389398574829,-0.5903732776641846,0.45819833874702454,-2.146127700805664,-2.4577884674072266,-3.154400587081909,0.7632375955581665,-0.9860239028930664,0.898274838924408,-5.322152137756348,2.123528242111206,-3.334319829940796,3.5652289390563965,-3.962326765060425,5.132562160491943
zM5GsorprLYElGQ3uJwnU0g0Fwr1,0.4118903577327728,0.03527107089757919,1974.8919287038548,1698.4797879709365,3538.0709134615386,0.21380195154352227,-424.2384338378906,66.17044067382812,-20.317670822143555,1.2463923692703247,-2.81791615486145,-6.621728420257568,-18.91285514831543,-11.466964721679688,-4.851468563079834,-3.5717809200286865,-4.4587554931640625,-7.151170253753662,-3.840177059173584,-8.236292839050293,-7.345007419586182,-7.3782477378845215,-7.565938949584961,-4.653433799743652,-4.680428981781006,-2.2197928428649902
HzgkwPpnW5dgFMdHNxRhazx4el23,0.4322364032268524,0.0933542475104332,2055.056346158721,1514.9954317886315,3434.3839946546054,0.15101841517857142,-318.202880859375,65.98941802978516,-55.377532958984375,8.226602554321289,-6.373733043670654,9.674551010131836,-9.751565933227539,-13.654851913452148,-24.02375030517578,-0.6116143465042114,-2.666053295135498,-16.97682762145996,-4.007848262786865,-13.265464782714844,-3.785632371902466,-6.694716930389404,-10.289416313171387,-0.39786913990974426,-2.371380090713501,0.2902393639087677
